Brand,Price,Rating,Rating_Count,Product_Title,Product_URL,Product Title,Rank
sai inder kala,0,0.0,0,"sik smart door lock, security digital door lock virtual code input low battery alarm card key unlock biometric fingerprint for tongtong lock",https://amazon.in/Security-Digital-Biometric-Fingerprint-Tongtong/dp/B0DKNLX8VP/ref=sr_1_294?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.FFpj_7Mz-vx8N9F2Ka_kNqBQc4WEOw8ueKVx3NRW5glTFiJj5tfPputag7WO1oXdp8j3UP76y7Mq2Sth8GiPaVQc2y-VnSb4XgASl3UUhEF9_QL49EYihwY_zed8COkiJ7fx69p7mGjbTRS7yHhUIw2KDAok4uK1MeVfnae_AlrAmuHdvxXisF7N3cZJNavCdai7z4LCSpx5f8ntB1PlbVcBqRiqf3-wrb2d10ir98N00kwnlbdxamoedcrnKUbQWT8oVeCLHYOEKr9VKSRL9STK_4Fg_pplJD0NV5m6bB4.8RFwPu27NrqiY6RIEbaJWV0LLpp6RJN7Z5bF38RVoaU&dib_tag=se&keywords=smart+lock&qid=1730096365&sprefix=smart+lock%2Caps%2C209&sr=8-294,"sik smart door lock, security digital door lock virtual code input low battery alarm card key unlock biometric fingerprint for tongtong lock",282.0
speedy,6608,0.0,26,"speedy wifi enabled smart door lock for main door with 5 in 1 access | biometric, 2 emergency keys | (no extra gateway required) | 2-year warranty & free installation by brand",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NTk4NTQwMjQwNTY5OTc0OjE3MzAwOTYzNjU6c3BfYnRmOjMwMDI1OTczODMxMDgzMjo6MDo6&url=%2FBiometric-Emergency-Required-Warranty-Installation%2Fdp%2FB0D1RG66W3%2Fref%3Dsr_1_298_sspa%3Fcrid%3D3MNJ4J5A0A3FY%26dib%3DeyJ2IjoiMSJ9.FFpj_7Mz-vx8N9F2Ka_kNqBQc4WEOw8ueKVx3NRW5glTFiJj5tfPputag7WO1oXdp8j3UP76y7Mq2Sth8GiPaVQc2y-VnSb4XgASl3UUhEF9_QL49EYihwY_zed8COkiJ7fx69p7mGjbTRS7yHhUIw2KDAok4uK1MeVfnae_AlrAmuHdvxXisF7N3cZJNavCdai7z4LCSpx5f8ntB1PlbVcBqRiqf3-wrb2d10ir98N00kwnlbdxamoedcrnKUbQWT8oVeCLHYOEKr9VKSRL9STK_4Fg_pplJD0NV5m6bB4.8RFwPu27NrqiY6RIEbaJWV0LLpp6RJN7Z5bF38RVoaU%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1730096365%26sprefix%3Dsmart%2Block%252Caps%252C209%26sr%3D8-298-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"speedy wifi enabled smart door lock for main door with 5 in 1 access | biometric, 2 emergency keys | (no extra gateway required) | 2-year warranty & free installation by brand",284.0
godrej locking solutions and systems,18934,0.0,0,godrej smart lockicatus touch plus & catus touch blackidigital lock for wooden door i 4 in 1 access i fingerprint i rfid i pin access i mechanical key i 3 strong dead locking bolts i black finish,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NTk4NTQwMjQwNTY5OTc0OjE3MzAwOTYzNjU6c3BfYnRmOjMwMDM1OTE5MTcwMzEzMjo6MDo6&url=%2FGodrej-LockICatus-BlackIDigital-Fingerprint-Locking%2Fdp%2FB0DFTM5VR5%2Fref%3Dsr_1_300_sspa%3Fcrid%3D3MNJ4J5A0A3FY%26dib%3DeyJ2IjoiMSJ9.FFpj_7Mz-vx8N9F2Ka_kNqBQc4WEOw8ueKVx3NRW5glTFiJj5tfPputag7WO1oXdp8j3UP76y7Mq2Sth8GiPaVQc2y-VnSb4XgASl3UUhEF9_QL49EYihwY_zed8COkiJ7fx69p7mGjbTRS7yHhUIw2KDAok4uK1MeVfnae_AlrAmuHdvxXisF7N3cZJNavCdai7z4LCSpx5f8ntB1PlbVcBqRiqf3-wrb2d10ir98N00kwnlbdxamoedcrnKUbQWT8oVeCLHYOEKr9VKSRL9STK_4Fg_pplJD0NV5m6bB4.8RFwPu27NrqiY6RIEbaJWV0LLpp6RJN7Z5bF38RVoaU%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1730096365%26sprefix%3Dsmart%2Block%252Caps%252C209%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,godrej smart lockicatus touch plus & catus touch blackidigital lock for wooden door i 4 in 1 access i fingerprint i rfid i pin access i mechanical key i 3 strong dead locking bolts i black finish,100.0
sai inder kala,0,0.0,0,sik fingerprint door lock automatically locks 4 methods to unlock your smart home apartment silver,https://amazon.in/Fingerprint-Automatically-Methods-Unlock-Apartment/dp/B0DKNM6NSY/ref=sr_1_293?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.O-8oXKwgCoznntweCSgPEqC3hpgRr5-rVAtueomv7imvOwILmJySP5vhktOdZezaZWg4rqcypnJilVZyiAurc2qjBZoSw78O-CnB7cJ0KtbV3_dIwt5jmxM0sSCN2kKp0y6vBnMzsB3XzyX7y9bx-uNGmpZv4MFHiagVMk67LSRxYtXFr0Wwiv5zsKCbjlE9LZUP4yXV5TUNkQFwqoL0yDeJ_8_En8k0wkNbk0VZuZSoSgUNpsky2KWqTJdeTIaPl7DdsOXC4hRNiauO1MDY3w.pdZjC3JWUXMqC4rY9uf1AUfuHX9vbzyM1l6VilxG9Jg&dib_tag=se&keywords=smart+lock&qid=1730097244&sprefix=smart+lock%2Caps%2C209&sr=8-293,sik fingerprint door lock automatically locks 4 methods to unlock your smart home apartment silver,285.0
ketumal,7999,0.0,0,"ketumal biometric door lock, long life 6-8 digits password security application home security key card smart door lock for",https://amazon.in/Ketumal-Door-Lock-Application-Smart/dp/B0CGPSXJBS/ref=sr_1_295?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.O-8oXKwgCoznntweCSgPEqC3hpgRr5-rVAtueomv7imvOwILmJySP5vhktOdZezaZWg4rqcypnJilVZyiAurc2qjBZoSw78O-CnB7cJ0KtbV3_dIwt5jmxM0sSCN2kKp0y6vBnMzsB3XzyX7y9bx-uNGmpZv4MFHiagVMk67LSRxYtXFr0Wwiv5zsKCbjlE9LZUP4yXV5TUNkQFwqoL0yDeJ_8_En8k0wkNbk0VZuZSoSgUNpsky2KWqTJdeTIaPl7DdsOXC4hRNiauO1MDY3w.pdZjC3JWUXMqC4rY9uf1AUfuHX9vbzyM1l6VilxG9Jg&dib_tag=se&keywords=smart+lock&qid=1730097244&sprefix=smart+lock%2Caps%2C209&sr=8-295,"ketumal biometric door lock, long life 6-8 digits password security application home security key card smart door lock for",286.0
sai inder kala,0,0.0,0,"sik smart door lock, free handle design fingerprint door lock for office for apartment for home",https://amazon.in/Handle-Design-Fingerprint-Office-Apartment/dp/B0DKNLMJXF/ref=sr_1_298?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.O-8oXKwgCoznntweCSgPEqC3hpgRr5-rVAtueomv7imvOwILmJySP5vhktOdZezaZWg4rqcypnJilVZyiAurc2qjBZoSw78O-CnB7cJ0KtbV3_dIwt5jmxM0sSCN2kKp0y6vBnMzsB3XzyX7y9bx-uNGmpZv4MFHiagVMk67LSRxYtXFr0Wwiv5zsKCbjlE9LZUP4yXV5TUNkQFwqoL0yDeJ_8_En8k0wkNbk0VZuZSoSgUNpsky2KWqTJdeTIaPl7DdsOXC4hRNiauO1MDY3w.pdZjC3JWUXMqC4rY9uf1AUfuHX9vbzyM1l6VilxG9Jg&dib_tag=se&keywords=smart+lock&qid=1730097244&sprefix=smart+lock%2Caps%2C209&sr=8-298,"sik smart door lock, free handle design fingerprint door lock for office for apartment for home",287.0
sai inder kala,0,0.0,0,sik smart fingerprint handle lock electric door lock with automatic sensor mechanical key cordless security lock zinc alloy suitable for left & right handle for home office apartment,https://amazon.in/Fingerprint-Electric-Automatic-Mechanical-Apartment/dp/B0DKNLMM7P/ref=sr_1_300?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.O-8oXKwgCoznntweCSgPEqC3hpgRr5-rVAtueomv7imvOwILmJySP5vhktOdZezaZWg4rqcypnJilVZyiAurc2qjBZoSw78O-CnB7cJ0KtbV3_dIwt5jmxM0sSCN2kKp0y6vBnMzsB3XzyX7y9bx-uNGmpZv4MFHiagVMk67LSRxYtXFr0Wwiv5zsKCbjlE9LZUP4yXV5TUNkQFwqoL0yDeJ_8_En8k0wkNbk0VZuZSoSgUNpsky2KWqTJdeTIaPl7DdsOXC4hRNiauO1MDY3w.pdZjC3JWUXMqC4rY9uf1AUfuHX9vbzyM1l6VilxG9Jg&dib_tag=se&keywords=smart+lock&qid=1730097244&sprefix=smart+lock%2Caps%2C209&sr=8-300,sik smart fingerprint handle lock electric door lock with automatic sensor mechanical key cordless security lock zinc alloy suitable for left & right handle for home office apartment,288.0
idoor,0,0.0,0,"idoor glass, smart door lock with fingerprint, number, card app, smart freeze (for glass to glass lock)",https://amazon.in/idoor-Glass-Fingerprint-Number-Freeze/dp/B0DCNZ1V56/ref=sr_1_301?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.O-8oXKwgCoznntweCSgPEqC3hpgRr5-rVAtueomv7imvOwILmJySP5vhktOdZezaZWg4rqcypnJilVZyiAurc2qjBZoSw78O-CnB7cJ0KtbV3_dIwt5jmxM0sSCN2kKp0y6vBnMzsB3XzyX7y9bx-uNGmpZv4MFHiagVMk67LSRxYtXFr0Wwiv5zsKCbjlE9LZUP4yXV5TUNkQFwqoL0yDeJ_8_En8k0wkNbk0VZuZSoSgUNpsky2KWqTJdeTIaPl7DdsOXC4hRNiauO1MDY3w.pdZjC3JWUXMqC4rY9uf1AUfuHX9vbzyM1l6VilxG9Jg&dib_tag=se&keywords=smart+lock&qid=1730097244&sprefix=smart+lock%2Caps%2C209&sr=8-301,"idoor glass, smart door lock with fingerprint, number, card app, smart freeze (for glass to glass lock)",289.0
godrej locking solutions and systems,13324,0.0,298,godrej smart lock i catus touch plus i digital lock for wooden door i 4 in 1 access i fingerprint i rfid i pin access i mechanical key i 3 strong locking bolts i champagne gold finish i 3 yr warranty,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NzI3ODk4MTQ2NzQ1Mzk2OjE3MzAwOTcyNDQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM1OTE5MTcwMzAzMjo6NDo6&url=%2FGodrej-Fingerprint-Mechanical-Locking-Champagne%2Fdp%2FB0CWRB1TSM%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D3MNJ4J5A0A3FY%26cv_ct_cx%3Dsmart%2Block%26dib%3DeyJ2IjoiMSJ9.gjDBywJGSKxwGggDtxmzQIgHcEj7efk_59iQaT8zCEnir5XUVuKKTzj5v_zOJK9W3r8prBgHkqnKAUNxbPC8gA.Owjq-SGMoT9IusDlHcwmd6zZKoPwNxJRn4i6H2RFGlU%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26pd_rd_i%3DB0CWRB1TSM%26pd_rd_r%3D551c3fb7-d20f-46aa-8e58-a49b2044102a%26pd_rd_w%3DQQhGA%26pd_rd_wg%3Dh7k4p%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DYMD1JYT3SAGM2VT1T9KZ%26qid%3D1730097244%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dsmart%2Block%252Caps%252C209%26sr%3D1-293-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,godrej smart lock i catus touch plus i digital lock for wooden door i 4 in 1 access i fingerprint i rfid i pin access i mechanical key i 3 strong locking bolts i champagne gold finish i 3 yr warranty,60.0
navkar systems,1999,0.0,3,navkar systems stainless steel electronic door lock with video door phone support,https://amazon.in/NAVKAR-Electronic-Video-Phone-Support/dp/B072PSBFY2/ref=sr_1_302?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.O-8oXKwgCoznntweCSgPEqC3hpgRr5-rVAtueomv7imvOwILmJySP5vhktOdZezaZWg4rqcypnJilVZyiAurc2qjBZoSw78O-CnB7cJ0KtbV3_dIwt5jmxM0sSCN2kKp0y6vBnMzsB3XzyX7y9bx-uNGmpZv4MFHiagVMk67LSRxYtXFr0Wwiv5zsKCbjlE9LZUP4yXV5TUNkQFwqoL0yDeJ_8_En8k0wkNbk0VZuZSoSgUNpsky2KWqTJdeTIaPl7DdsOXC4hRNiauO1MDY3w.pdZjC3JWUXMqC4rY9uf1AUfuHX9vbzyM1l6VilxG9Jg&dib_tag=se&keywords=smart+lock&qid=1730097244&sprefix=smart+lock%2Caps%2C209&sr=8-302,navkar systems stainless steel electronic door lock with video door phone support,290.0
lichts,2569,0.0,0,lichts biometric fingerprint smart lock security usb rechargeable cabinet lock,https://amazon.in/LICHTS-Biometric-Fingerprint-Security-Rechargeable/dp/B0CGM15GLR/ref=sr_1_303?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.O-8oXKwgCoznntweCSgPEqC3hpgRr5-rVAtueomv7imvOwILmJySP5vhktOdZezaZWg4rqcypnJilVZyiAurc2qjBZoSw78O-CnB7cJ0KtbV3_dIwt5jmxM0sSCN2kKp0y6vBnMzsB3XzyX7y9bx-uNGmpZv4MFHiagVMk67LSRxYtXFr0Wwiv5zsKCbjlE9LZUP4yXV5TUNkQFwqoL0yDeJ_8_En8k0wkNbk0VZuZSoSgUNpsky2KWqTJdeTIaPl7DdsOXC4hRNiauO1MDY3w.pdZjC3JWUXMqC4rY9uf1AUfuHX9vbzyM1l6VilxG9Jg&dib_tag=se&keywords=smart+lock&qid=1730097244&sprefix=smart+lock%2Caps%2C209&sr=8-303,lichts biometric fingerprint smart lock security usb rechargeable cabinet lock,291.0
yuxana,8999,0.0,0,"yuxana smart door lock with bluetooth mobile app, fingerprint, otp and manual key access for wooden doors (black)",https://amazon.in/YUXANA-Bluetooth-Mobile-Fingerprint-Manual/dp/B0B4TCQ5GC/ref=sr_1_304?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.O-8oXKwgCoznntweCSgPEqC3hpgRr5-rVAtueomv7imvOwILmJySP5vhktOdZezaZWg4rqcypnJilVZyiAurc2qjBZoSw78O-CnB7cJ0KtbV3_dIwt5jmxM0sSCN2kKp0y6vBnMzsB3XzyX7y9bx-uNGmpZv4MFHiagVMk67LSRxYtXFr0Wwiv5zsKCbjlE9LZUP4yXV5TUNkQFwqoL0yDeJ_8_En8k0wkNbk0VZuZSoSgUNpsky2KWqTJdeTIaPl7DdsOXC4hRNiauO1MDY3w.pdZjC3JWUXMqC4rY9uf1AUfuHX9vbzyM1l6VilxG9Jg&dib_tag=se&keywords=smart+lock&qid=1730097244&sprefix=smart+lock%2Caps%2C209&sr=8-304,"yuxana smart door lock with bluetooth mobile app, fingerprint, otp and manual key access for wooden doors (black)",292.0
oob smarthome,72999,0.0,0,oob smarthome digital door locks for main door | fingerprint | pin-password | mobile apps | rfid card | key | 5 stainless steel bolt | 1 year warranty by oob smarthome (black) (pack 3),https://amazon.in/OOB-SMARTHOME-Fingerprint-PIN-Password-Stainless/dp/B0DDXRDCWX/ref=sr_1_307?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.O-8oXKwgCoznntweCSgPEqC3hpgRr5-rVAtueomv7imvOwILmJySP5vhktOdZezaZWg4rqcypnJilVZyiAurc2qjBZoSw78O-CnB7cJ0KtbV3_dIwt5jmxM0sSCN2kKp0y6vBnMzsB3XzyX7y9bx-uNGmpZv4MFHiagVMk67LSRxYtXFr0Wwiv5zsKCbjlE9LZUP4yXV5TUNkQFwqoL0yDeJ_8_En8k0wkNbk0VZuZSoSgUNpsky2KWqTJdeTIaPl7DdsOXC4hRNiauO1MDY3w.pdZjC3JWUXMqC4rY9uf1AUfuHX9vbzyM1l6VilxG9Jg&dib_tag=se&keywords=smart+lock&qid=1730097244&sprefix=smart+lock%2Caps%2C209&sr=8-307,oob smarthome digital door locks for main door | fingerprint | pin-password | mobile apps | rfid card | key | 5 stainless steel bolt | 1 year warranty by oob smarthome (black) (pack 3),293.0
kkmoon-1,0,0.0,0,smart keyless fingerprint cabinet lock biometric electric lock mini portable fingerprint drawer lock for office drawer file cabinet black,https://amazon.in/Keyless-Fingerprint-Biometric-Electric-Portable/dp/B08LNM8L8Z/ref=sr_1_308?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.O-8oXKwgCoznntweCSgPEqC3hpgRr5-rVAtueomv7imvOwILmJySP5vhktOdZezaZWg4rqcypnJilVZyiAurc2qjBZoSw78O-CnB7cJ0KtbV3_dIwt5jmxM0sSCN2kKp0y6vBnMzsB3XzyX7y9bx-uNGmpZv4MFHiagVMk67LSRxYtXFr0Wwiv5zsKCbjlE9LZUP4yXV5TUNkQFwqoL0yDeJ_8_En8k0wkNbk0VZuZSoSgUNpsky2KWqTJdeTIaPl7DdsOXC4hRNiauO1MDY3w.pdZjC3JWUXMqC4rY9uf1AUfuHX9vbzyM1l6VilxG9Jg&dib_tag=se&keywords=smart+lock&qid=1730097244&sprefix=smart+lock%2Caps%2C209&sr=8-308,smart keyless fingerprint cabinet lock biometric electric lock mini portable fingerprint drawer lock for office drawer file cabinet black,294.0
rees52,349,0.0,3,"rees52 door exit button release switch for electronic lock, lock sensor, access control system, emergency alarm, trigger switch, stainless steel door exit button",https://amazon.in/REES52-Release-Electronic-Emergency-Stainless/dp/B089M7QDV9/ref=sr_1_313?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.O-8oXKwgCoznntweCSgPEqC3hpgRr5-rVAtueomv7imvOwILmJySP5vhktOdZezaZWg4rqcypnJilVZyiAurc2qjBZoSw78O-CnB7cJ0KtbV3_dIwt5jmxM0sSCN2kKp0y6vBnMzsB3XzyX7y9bx-uNGmpZv4MFHiagVMk67LSRxYtXFr0Wwiv5zsKCbjlE9LZUP4yXV5TUNkQFwqoL0yDeJ_8_En8k0wkNbk0VZuZSoSgUNpsky2KWqTJdeTIaPl7DdsOXC4hRNiauO1MDY3w.pdZjC3JWUXMqC4rY9uf1AUfuHX9vbzyM1l6VilxG9Jg&dib_tag=se&keywords=smart+lock&qid=1730097244&sprefix=smart+lock%2Caps%2C209&sr=8-313,"rees52 door exit button release switch for electronic lock, lock sensor, access control system, emergency alarm, trigger switch, stainless steel door exit button",295.0
bectro,299,3.8,7,bectro u bracket em lock for access control system em lock (u bracket em lock),https://amazon.in/Bectro-Bracket-Access-Control-System/dp/B09TDY94YR/ref=sr_1_314?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.O-8oXKwgCoznntweCSgPEqC3hpgRr5-rVAtueomv7imvOwILmJySP5vhktOdZezaZWg4rqcypnJilVZyiAurc2qjBZoSw78O-CnB7cJ0KtbV3_dIwt5jmxM0sSCN2kKp0y6vBnMzsB3XzyX7y9bx-uNGmpZv4MFHiagVMk67LSRxYtXFr0Wwiv5zsKCbjlE9LZUP4yXV5TUNkQFwqoL0yDeJ_8_En8k0wkNbk0VZuZSoSgUNpsky2KWqTJdeTIaPl7DdsOXC4hRNiauO1MDY3w.pdZjC3JWUXMqC4rY9uf1AUfuHX9vbzyM1l6VilxG9Jg&dib_tag=se&keywords=smart+lock&qid=1730097244&sprefix=smart+lock%2Caps%2C209&sr=8-314,bectro u bracket em lock for access control system em lock (u bracket em lock),296.0
automatex,2245,0.0,0,automatex smart door lock | number lock | digital lock and unlock system for home & office,https://amazon.in/AUTOMATEX-Number-Digital-Unlock-System/dp/B0DD4B4KMX/ref=sr_1_97?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.Gb1I9jS6R2pvf65R4XpM1yo49YbJY5ypU8OineBtnAZJHRzJb5Vup1ikb-nE5rMyzMAyBU_SYGqML_q1lzd80Y_6TV97ffXU7obP4toejrUvixF_kcSMJ3n64T48ZjWT3TIPTSDBf_P-LJnQgR-_RchJEJCr8shbsiPZ19_KF9gjh_aowV9mVsGjrV6k7PZXdxBba6tj9J_PhVi53WynMOMdAQJUG1-SdQP2xhszk6cuQc9g55hiSPc25ykJE1gE11rJC-rKuaGE8400s1-2u6CEY7eHpNSbF1jqn6oaGQw.9a3R0WLq6aDX5xKqZ1jtZip-to9A-i3gVb_QjusCNqE&dib_tag=se&keywords=smart+lock&qid=1730093404&sprefix=smart+lock%2Caps%2C209&sr=8-97,automatex smart door lock | number lock | digital lock and unlock system for home & office,94.0
iplug,8499,0.0,0,iplug smart door lock i-x7 | 4-way unlocking | fingerprint | pincode | rfid access card | mechanical key |stainless steel mortise with bolt (black),https://amazon.in/iPlug-Unlocking-Fingerprint-Mechanical-Stainless/dp/B0DF5711LM/ref=sr_1_98?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.Gb1I9jS6R2pvf65R4XpM1yo49YbJY5ypU8OineBtnAZJHRzJb5Vup1ikb-nE5rMyzMAyBU_SYGqML_q1lzd80Y_6TV97ffXU7obP4toejrUvixF_kcSMJ3n64T48ZjWT3TIPTSDBf_P-LJnQgR-_RchJEJCr8shbsiPZ19_KF9gjh_aowV9mVsGjrV6k7PZXdxBba6tj9J_PhVi53WynMOMdAQJUG1-SdQP2xhszk6cuQc9g55hiSPc25ykJE1gE11rJC-rKuaGE8400s1-2u6CEY7eHpNSbF1jqn6oaGQw.9a3R0WLq6aDX5xKqZ1jtZip-to9A-i3gVb_QjusCNqE&dib_tag=se&keywords=smart+lock&qid=1730093404&sprefix=smart+lock%2Caps%2C209&sr=8-98,iplug smart door lock i-x7 | 4-way unlocking | fingerprint | pincode | rfid access card | mechanical key |stainless steel mortise with bolt (black),101.0
iplug,12000,0.0,3,iplug smart door lock i-05 | ultimate 6-way access with wifi mobile app control | fingerprint recognition | otp access | pincode | rfid | and mechanical key | premium stainless steel mortise,https://amazon.in/iPlug-Fingerprint-Recognition-Mechanical-Stainless/dp/B0DFYHW56W/ref=sr_1_99?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.Gb1I9jS6R2pvf65R4XpM1yo49YbJY5ypU8OineBtnAZJHRzJb5Vup1ikb-nE5rMyzMAyBU_SYGqML_q1lzd80Y_6TV97ffXU7obP4toejrUvixF_kcSMJ3n64T48ZjWT3TIPTSDBf_P-LJnQgR-_RchJEJCr8shbsiPZ19_KF9gjh_aowV9mVsGjrV6k7PZXdxBba6tj9J_PhVi53WynMOMdAQJUG1-SdQP2xhszk6cuQc9g55hiSPc25ykJE1gE11rJC-rKuaGE8400s1-2u6CEY7eHpNSbF1jqn6oaGQw.9a3R0WLq6aDX5xKqZ1jtZip-to9A-i3gVb_QjusCNqE&dib_tag=se&keywords=smart+lock&qid=1730093404&sprefix=smart+lock%2Caps%2C209&sr=8-99,iplug smart door lock i-05 | ultimate 6-way access with wifi mobile app control | fingerprint recognition | otp access | pincode | rfid | and mechanical key | premium stainless steel mortise,102.0
dorset,9499,0.0,22,"dorset smato 701 fingerprint door lock | mortise digital door lock with ble inbuilt | fingerprint, password, rfid and key access| digital lock for home | ideal door thickness - 35-90 mm, black",https://amazon.in/Dorset-Fingerprint-Door-Lock-APP/dp/B0CVQJ46W3/ref=sr_1_100?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.Gb1I9jS6R2pvf65R4XpM1yo49YbJY5ypU8OineBtnAZJHRzJb5Vup1ikb-nE5rMyzMAyBU_SYGqML_q1lzd80Y_6TV97ffXU7obP4toejrUvixF_kcSMJ3n64T48ZjWT3TIPTSDBf_P-LJnQgR-_RchJEJCr8shbsiPZ19_KF9gjh_aowV9mVsGjrV6k7PZXdxBba6tj9J_PhVi53WynMOMdAQJUG1-SdQP2xhszk6cuQc9g55hiSPc25ykJE1gE11rJC-rKuaGE8400s1-2u6CEY7eHpNSbF1jqn6oaGQw.9a3R0WLq6aDX5xKqZ1jtZip-to9A-i3gVb_QjusCNqE&dib_tag=se&keywords=smart+lock&qid=1730093404&sprefix=smart+lock%2Caps%2C209&sr=8-100,"dorset smato 701 fingerprint door lock | mortise digital door lock with ble inbuilt | fingerprint, password, rfid and key access| digital lock for home | ideal door thickness - 35-90 mm, black",98.0
lltronation,2289,0.0,21,"lltronation handle-style fingerprint cabinet lock, smart biometric, matte black, waterproof",https://amazon.in/Handle-Style-Fingerprint-Biometric-Furniture-Waterproof/dp/B0BYZJ9CTB/ref=sr_1_101?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.Gb1I9jS6R2pvf65R4XpM1yo49YbJY5ypU8OineBtnAZJHRzJb5Vup1ikb-nE5rMyzMAyBU_SYGqML_q1lzd80Y_6TV97ffXU7obP4toejrUvixF_kcSMJ3n64T48ZjWT3TIPTSDBf_P-LJnQgR-_RchJEJCr8shbsiPZ19_KF9gjh_aowV9mVsGjrV6k7PZXdxBba6tj9J_PhVi53WynMOMdAQJUG1-SdQP2xhszk6cuQc9g55hiSPc25ykJE1gE11rJC-rKuaGE8400s1-2u6CEY7eHpNSbF1jqn6oaGQw.9a3R0WLq6aDX5xKqZ1jtZip-to9A-i3gVb_QjusCNqE&dib_tag=se&keywords=smart+lock&qid=1730093404&sprefix=smart+lock%2Caps%2C209&sr=8-101,"lltronation handle-style fingerprint cabinet lock, smart biometric, matte black, waterproof",103.0
escozor,1749,4.0,2,"escozor® dfl04 metal fingerprint drawer lock,smart biometric cabinet lock,safety electric fingerprint lock,drawer wardrobe lock,furniture privacy lock(20 fingerprints store & each lock different ekey)",https://amazon.in/DFL04-Fingerprint-Biometric-Furniture-Fingerprints/dp/B0CNLKBR8C/ref=sr_1_102?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.Gb1I9jS6R2pvf65R4XpM1yo49YbJY5ypU8OineBtnAZJHRzJb5Vup1ikb-nE5rMyzMAyBU_SYGqML_q1lzd80Y_6TV97ffXU7obP4toejrUvixF_kcSMJ3n64T48ZjWT3TIPTSDBf_P-LJnQgR-_RchJEJCr8shbsiPZ19_KF9gjh_aowV9mVsGjrV6k7PZXdxBba6tj9J_PhVi53WynMOMdAQJUG1-SdQP2xhszk6cuQc9g55hiSPc25ykJE1gE11rJC-rKuaGE8400s1-2u6CEY7eHpNSbF1jqn6oaGQw.9a3R0WLq6aDX5xKqZ1jtZip-to9A-i3gVb_QjusCNqE&dib_tag=se&keywords=smart+lock&qid=1730093404&sprefix=smart+lock%2Caps%2C209&sr=8-102,"escozor® dfl04 metal fingerprint drawer lock,smart biometric cabinet lock,safety electric fingerprint lock,drawer wardrobe lock,furniture privacy lock(20 fingerprints store & each lock different ekey)",104.0
